client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,transaction_date,floor_area_sqft,sale_price
C0069,Individual,M,USA,California,Investment,4,No,2024-02-01,798.28,228410.05
C0069,Individual,M,USA,California,Investment,4,No,2024-12-01,1424.54,412200.04
C0069,Individual,M,USA,California,Investment,4,No,2025-07-01,619.78,186449.51
C0069,Individual,M,USA,California,Investment,4,No,2025-11-01,458.29,133001.94
C0069,Individual,M,USA,California,Investment,4,No,2025-12-01,1487.05,479080.93
C0070,Individual,F,USA,Arizona,Home,4,Yes,2024-05-01,1501.64,448702.07
C0070,Individual,F,USA,Arizona,Home,4,Yes,2024-07-01,927.83,293876.27
C0070,Individual,F,USA,Arizona,Home,4,Yes,2025-02-01,1048.61,327521.14
C0070,Individual,F,USA,Arizona,Home,4,Yes,2025-06-01,792.66,208129.31
C0070,Individual,F,USA,Arizona,Home,4,Yes,2025-09-01,925.63,243341.83
C0071,Individual,M,USA,California,Home,1,Yes,2024-01-01,480.99,140920.9
C0071,Individual,M,USA,California,Home,1,Yes,2024-03-01,587.28,209280.91
C0071,Individual,M,USA,California,Home,1,Yes,2024-11-01,689.75,191864.06
C0071,Individual,M,USA,California,Home,1,Yes,2025-02-01,686.6,192542.32
C0071,Individual,M,USA,California,Home,1,Yes,2025-07-01,1722.28,415775.9
C0072,Individual,M,USA,Nevada,Investment,2,No,2024-03-01,1657.19,432957.19
C0072,Individual,M,USA,Nevada,Investment,2,No,2024-05-01,1070.46,380050.07
C0072,Individual,M,USA,Nevada,Investment,2,No,2024-09-01,798.28,234750.59
C0072,Individual,M,USA,Nevada,Investment,2,No,2025-03-01,798.28,287466.41
C0072,Individual,M,USA,Nevada,Investment,2,No,2025-10-01,654.93,236630.24
C0072,Individual,M,USA,Nevada,Investment,2,No,2025-11-01,1797.81,674634.08
C0073,Individual,F,Denmark,Capital Region,Investment,1,No,2024-03-01,1403.33,398619.31
C0073,Individual,F,Denmark,Capital Region,Investment,1,No,2024-06-01,737.92,230992.44
C0073,Individual,F,Denmark,Capital Region,Investment,1,No,2025-03-01,1849.4,527107.1
C0073,Individual,F,Denmark,Capital Region,Investment,1,No,2025-10-01,785.48,257183.48
C0074,Individual,F,USA,Oregon,Investment,5,No,2024-06-01,1869.93,573381.83
C0074,Individual,F,USA,Oregon,Investment,5,No,2024-07-01,785.48,195153.16
C0074,Individual,F,USA,Oregon,Investment,5,No,2024-12-01,788.79,259489.79
C0074,Individual,F,USA,Oregon,Investment,5,No,2025-07-01,1589.6,474045.23
C0074,Individual,F,USA,Oregon,Investment,5,No,2025-08-01,656.42,207388.64
C0075,Individual,F,USA,California,Home,3,No,2024-06-01,829.2,268774.73
C0075,Individual,F,USA,California,Home,3,No,2024-07-01,1948.32,590971.72
C0075,Individual,F,USA,California,Home,3,No,2024-08-01,625.8,191389.87
C0075,Individual,F,USA,California,Home,3,No,2025-03-01,790.05,218259.42
C0076,Individual,M,USA,California,Home,5,No,2024-02-01,720.7,231552.33
C0076,Individual,M,USA,California,Home,5,No,2024-06-01,706.3,204997.52
C0076,Individual,M,USA,California,Home,5,No,2024-07-01,1445.28,462353.91
C0076,Individual,M,USA,California,Home,5,No,2025-04-01,720.81,215774.28
C0076,Individual,M,USA,California,Home,5,No,2025-05-01,1033.08,256543.63
C0076,Individual,M,USA,California,Home,5,No,2025-05-01,1777.51,534630.42
C0077,Individual,M,USA,California,Home,5,No,2024-05-01,725.12,251042.18
C0077,Individual,M,USA,California,Home,5,No,2024-05-01,1627.52,590130.14
C0077,Individual,M,USA,California,Home,5,No,2025-03-01,1222.69,412118.88
C0077,Individual,M,USA,California,Home,5,No,2025-07-01,1942.5,503790.23
C0077,Individual,M,USA,California,Home,5,No,2025-08-01,441.3,122930.75
C0078,Individual,F,USA,California,Home,5,No,2024-01-01,1540.51,480266.48
C0078,Individual,F,USA,California,Home,5,No,2024-08-01,1160.36,377313.56
C0078,Individual,F,USA,California,Home,5,No,2024-11-01,1790.69,485944.71
C0078,Individual,F,USA,California,Home,5,No,2025-02-01,1170.96,342357.64
C0079,Individual,M,Belgium,Brussels,Investment,4,No,2024-02-01,923.21,242740.66
C0079,Individual,M,Belgium,Brussels,Investment,4,No,2024-06-01,833.23,249582.36
C0079,Individual,M,Belgium,Brussels,Investment,4,No,2025-03-01,1285.87,384219.6
C0079,Individual,M,Belgium,Brussels,Investment,4,No,2025-11-01,1833.96,579893.68
C0080,Individual,F,USA,California,Investment,3,No,2024-05-01,673.86,220642.17
C0080,Individual,F,USA,California,Investment,3,No,2024-08-01,697.74,255546.3
C0080,Individual,F,USA,California,Investment,3,No,2024-11-01,803.5,228990.94
C0080,Individual,F,USA,California,Investment,3,No,2025-06-01,1926.19,502978.74
C0080,Individual,F,USA,California,Investment,3,No,2025-09-01,723.83,219373.41
C0081,Individual,F,USA,California,Home,4,Yes,2024-03-01,833.23,263803.73
C0081,Individual,F,USA,California,Home,4,Yes,2024-07-01,1833.96,655054.84
C0081,Individual,F,USA,California,Home,4,Yes,2024-08-01,1285.87,316852.12
C0081,Individual,F,USA,California,Home,4,Yes,2025-09-01,1057.92,286433.57
C0082,Individual,F,USA,Virginia,Investment,5,No,2024-01-01,670.89,212520.83
C0082,Individual,F,USA,Virginia,Investment,5,No,2024-11-01,1322.66,336673.91
C0082,Individual,F,USA,Virginia,Investment,5,No,2025-06-01,1006.89,308354.1
C0082,Individual,F,USA,Virginia,Investment,5,No,2025-07-01,675.19,203491.85
C0082,Individual,F,USA,Virginia,Investment,5,No,2025-12-01,745.49,221227.26
C0083,Individual,M,USA,California,Home,5,No,2024-04-01,781.07,210038.7
C0083,Individual,M,USA,California,Home,5,No,2024-04-01,1089.77,360807.72
C0083,Individual,M,USA,California,Home,5,No,2025-05-01,773.17,213333.34
C0083,Individual,M,USA,California,Home,5,No,2025-06-01,923.21,261871.7
C0083,Individual,M,USA,California,Home,5,No,2025-08-01,938.23,289808.82
C0083,Individual,M,USA,California,Home,5,No,2025-10-01,602.92,177781.18
C0084,Individual,M,USA,Wyoming,Home,3,No,2024-01-01,1207.33,380937.24
C0084,Individual,M,USA,Wyoming,Home,3,No,2024-03-01,701.66,204286.67
C0084,Individual,M,USA,Wyoming,Home,3,No,2024-03-01,1231.75,414334.38
C0084,Individual,M,USA,Wyoming,Home,3,No,2025-01-01,777.85,244977.74
C0084,Individual,M,USA,Wyoming,Home,3,No,2025-04-01,1499.47,517695.89
C0085,Individual,M,USA,California,Home,4,Yes,2024-08-01,524.68,166682.58
C0085,Individual,M,USA,California,Home,4,Yes,2024-11-01,1121.95,310577.04
C0085,Individual,M,USA,California,Home,4,Yes,2025-04-01,1496.62,480842.09
C0085,Individual,M,USA,California,Home,4,Yes,2025-11-01,802.33,227403.75
C0086,Individual,F,USA,California,Home,3,Yes,2024-05-01,1093.92,319520.07
C0086,Individual,F,USA,California,Home,3,Yes,2024-10-01,835.25,238146.95
C0086,Individual,F,USA,California,Home,3,Yes,2025-04-01,1900.58,497893.62
C0086,Individual,F,USA,California,Home,3,Yes,2025-07-01,1132.06,346906.89
C0086,Individual,F,USA,California,Home,3,Yes,2025-10-01,1811.36,525721.08
C0087,Individual,F,USA,California,Home,4,No,2024-10-01,1606.58,474515.88
C0087,Individual,F,USA,California,Home,4,No,2024-11-01,1388.75,508371.29
C0087,Individual,F,USA,California,Home,4,No,2025-02-01,1375.45,467083.31
C0087,Individual,F,USA,California,Home,4,No,2025-11-01,779.87,231182.8
C0088,Individual,M,USA,Oregon,Investment,2,No,2024-03-01,1138.18,308622.38
C0088,Individual,M,USA,Oregon,Investment,2,No,2024-08-01,670.89,204292.49
C0088,Individual,M,USA,Oregon,Investment,2,No,2024-10-01,955.23,283186.34
C0088,Individual,M,USA,Oregon,Investment,2,No,2024-11-01,697.89,219865.76
C0088,Individual,M,USA,Oregon,Investment,2,No,2024-12-01,516.72,183522.61
C0088,Individual,M,USA,Oregon,Investment,2,No,2025-02-01,742.93,251029.99
C0089,Individual,M,USA,California,Home,3,No,2024-02-01,827.87,276759.18
C0089,Individual,M,USA,California,Home,3,No,2024-07-01,780.74,215409.32
C0089,Individual,M,USA,California,Home,3,No,2025-02-01,777.35,247387.97
C0089,Individual,M,USA,California,Home,3,No,2025-09-01,1033.2,302297.34
C0090,Individual,M,USA,California,Home,5,No,2024-04-01,720.81,198591.85
C0090,Individual,M,USA,California,Home,5,No,2024-05-01,737.92,196686.19
C0090,Individual,M,USA,California,Home,5,No,2024-08-01,785.12,252200.58
C0090,Individual,M,USA,California,Home,5,No,2024-12-01,668.24,199853.8
C0090,Individual,M,USA,California,Home,5,No,2025-08-01,606.9,133518.0
C0091,Individual,F,USA,California,Home,4,No,2024-03-01,1542.71,432448.91
C0091,Individual,F,USA,California,Home,4,No,2024-06-01,871.7,273288.97
C0091,Individual,F,USA,California,Home,4,No,2024-08-01,1582.61,425505.24
C0091,Individual,F,USA,California,Home,4,No,2024-12-01,649.69,225401.62
C0092,Individual,M,USA,Kansas,Home,3,No,2024-01-01,1608.56,402014.83
C0092,Individual,M,USA,Kansas,Home,3,No,2024-03-01,1703.94,489773.72
C0092,Individual,M,USA,Kansas,Home,3,No,2024-04-01,802.97,218307.77
C0092,Individual,M,USA,Kansas,Home,3,No,2024-04-01,791.37,212987.49
C0092,Individual,M,USA,Kansas,Home,3,No,2024-04-01,1177.85,437137.05
C0092,Individual,M,USA,Kansas,Home,3,No,2024-11-01,923.21,252185.99
C0092,Individual,M,USA,Kansas,Home,3,No,2025-04-01,924.6,268708.07
C0092,Individual,M,USA,Kansas,Home,3,No,2025-10-01,1811.84,536812.04
C0093,Individual,M,USA,California,Home,2,No,2024-03-01,852.83,248815.13
C0093,Individual,M,USA,California,Home,2,No,2024-08-01,1146.11,353757.18
C0093,Individual,M,USA,California,Home,2,No,2024-08-01,1160.82,323305.2
C0093,Individual,M,USA,California,Home,2,No,2025-02-01,1171.55,367976.46
C0093,Individual,M,USA,California,Home,2,No,2025-12-01,1651.02,438704.41
C0094,Individual,F,USA,California,Home,5,No,2024-12-01,441.65,159881.5
C0094,Individual,F,USA,California,Home,5,No,2025-02-01,753.29,213710.41
C0094,Individual,F,USA,California,Home,5,No,2025-03-01,827.87,229464.71
C0094,Individual,F,USA,California,Home,5,No,2025-09-01,854.74,292598.12
C0094,Individual,F,USA,California,Home,5,No,2025-12-01,585.77,167021.08
C0095,Individual,M,USA,California,Home,3,Yes,2024-03-01,1222.34,380809.52
C0095,Individual,M,USA,California,Home,3,Yes,2024-04-01,522.71,153702.37
C0095,Individual,M,USA,California,Home,3,Yes,2024-12-01,1208.52,384992.37
C0095,Individual,M,USA,California,Home,3,Yes,2025-05-01,713.67,221898.05
C0095,Individual,M,USA,California,Home,3,Yes,2025-05-01,1090.32,326851.69
C0095,Individual,M,USA,California,Home,3,Yes,2025-10-01,781.07,200719.02
C0096,Individual,M,USA,California,Investment,3,Yes,2024-07-01,939.93,297518.31
C0096,Individual,M,USA,California,Investment,3,Yes,2024-11-01,1604.75,452667.01
C0096,Individual,M,USA,California,Investment,3,Yes,2025-04-01,793.1,263291.82
C0096,Individual,M,USA,California,Investment,3,Yes,2025-11-01,1116.68,349536.03
C0097,Individual,M,USA,Virginia,Home,5,Yes,2024-01-01,782.25,208930.81
C0097,Individual,M,USA,Virginia,Home,5,Yes,2024-06-01,809.06,230130.03
C0097,Individual,M,USA,Virginia,Home,5,Yes,2024-07-01,745.49,218602.71
C0097,Individual,M,USA,Virginia,Home,5,Yes,2024-10-01,1692.61,491025.48
C0097,Individual,M,USA,Virginia,Home,5,Yes,2024-12-01,1263.44,426745.42
C0097,Individual,M,USA,Virginia,Home,5,Yes,2025-02-01,1351.57,362893.07
C0097,Individual,M,USA,Virginia,Home,5,Yes,2025-04-01,787.64,251578.52
C0098,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2024-06-01,1365.73,427106.32
C0098,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2024-07-01,977.87,248274.31
C0098,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2024-08-01,788.47,252394.68
C0098,Individual,F,Russia,Saint Petersburg,Home,3,Yes,2024-11-01,795.75,203817.34
C0099,Individual,M,USA,California,Investment,4,No,2024-05-01,1253.18,399671.51
C0099,Individual,M,USA,California,Investment,4,No,2024-09-01,1797.81,417894.67
C0099,Individual,M,USA,California,Investment,4,No,2024-10-01,923.21,294807.65
C0099,Individual,M,USA,California,Investment,4,No,2024-10-01,923.21,293828.69
C0099,Individual,M,USA,California,Investment,4,No,2024-10-01,654.93,208542.96
C0099,Individual,M,USA,California,Investment,4,No,2025-05-01,1657.19,385563.1
C0100,Individual,M,USA,California,Home,3,No,2024-05-01,1272.95,379974.43
C0100,Individual,M,USA,California,Home,3,No,2024-05-01,1059.07,320628.77
C0100,Individual,M,USA,California,Home,3,No,2024-07-01,733.19,222138.72
C0100,Individual,M,USA,California,Home,3,No,2024-08-01,1632.55,526802.73
C0101,Individual,F,USA,Nevada,Home,3,No,2024-11-01,1179.42,392645.79
C0101,Individual,F,USA,Nevada,Home,3,No,2025-05-01,562.64,167897.44
C0101,Individual,F,USA,Nevada,Home,3,No,2025-08-01,1093.0,390494.27
C0101,Individual,F,USA,Nevada,Home,3,No,2025-09-01,662.32,173976.3
C0102,Individual,M,USA,California,Investment,5,Yes,2024-01-01,1397.4,418864.27
C0102,Individual,M,USA,California,Investment,5,Yes,2024-04-01,596.21,186738.87
C0102,Individual,M,USA,California,Investment,5,Yes,2024-05-01,1736.05,515896.71
C0102,Individual,M,USA,California,Investment,5,Yes,2024-06-01,1874.35,621956.37
C0102,Individual,M,USA,California,Investment,5,Yes,2024-09-01,1089.77,277491.92
C0102,Individual,M,USA,California,Investment,5,Yes,2025-01-01,1238.58,410932.67
C0102,Individual,M,USA,California,Investment,5,Yes,2025-07-01,773.17,238222.07
C0102,Individual,M,USA,California,Investment,5,Yes,2025-07-01,602.92,186300.71
C0102,Individual,M,USA,California,Investment,5,Yes,2025-11-01,1697.73,546860.26
C0103,Individual,M,USA,Colorado,Home,3,No,2024-01-01,565.48,192609.64
C0103,Individual,M,USA,Colorado,Home,3,No,2024-11-01,923.21,312211.14
C0103,Individual,M,USA,Colorado,Home,3,No,2025-01-01,691.09,204994.87
C0103,Individual,M,USA,Colorado,Home,3,No,2025-01-01,1062.33,365691.35
C0103,Individual,M,USA,Colorado,Home,3,No,2025-09-01,1582.79,408331.77
C0104,Individual,M,USA,California,Home,5,No,2024-04-01,602.92,201530.37
C0104,Individual,M,USA,California,Home,5,No,2024-04-01,1562.24,510060.4
C0104,Individual,M,USA,California,Home,5,No,2025-05-01,716.85,197556.99
C0104,Individual,M,USA,California,Home,5,No,2025-06-01,1479.72,448134.27
C0104,Individual,M,USA,California,Home,5,No,2025-11-01,1089.77,319872.98
C0105,Individual,F,USA,California,Investment,2,Yes,2024-06-01,767.46,241846.09
C0105,Individual,F,USA,California,Investment,2,Yes,2024-07-01,702.08,215066.31
C0105,Individual,F,USA,California,Investment,2,Yes,2024-07-01,1019.7,338774.34
C0105,Individual,F,USA,California,Investment,2,Yes,2025-07-01,1044.69,327589.46
C0105,Individual,F,USA,California,Investment,2,Yes,2025-09-01,720.81,204808.16
C0106,Individual,M,USA,Colorado,Home,4,No,2024-08-01,1389.63,452919.18
C0106,Individual,M,USA,Colorado,Home,4,No,2024-08-01,530.28,134038.01
C0106,Individual,M,USA,Colorado,Home,4,No,2025-07-01,733.19,200678.75
C0106,Individual,M,USA,Colorado,Home,4,No,2025-10-01,630.83,170043.33
C0107,Individual,M,USA,California,Home,4,Yes,2024-01-01,781.07,269278.57
C0107,Individual,M,USA,California,Home,4,Yes,2024-07-01,1862.29,537998.71
C0107,Individual,M,USA,California,Home,4,Yes,2024-10-01,1645.93,498948.04
C0107,Individual,M,USA,California,Home,4,Yes,2024-12-01,781.27,260279.37
C0107,Individual,M,USA,California,Home,4,Yes,2025-06-01,442.74,148553.54
C0108,Individual,M,USA,California,Home,4,No,2024-06-01,1869.81,583919.98
C0108,Individual,M,USA,California,Home,4,No,2024-10-01,1416.33,412591.03
C0108,Individual,M,USA,California,Home,4,No,2024-12-01,968.77,287821.17
C0108,Individual,M,USA,California,Home,4,No,2025-05-01,723.93,228170.03
C0108,Individual,M,USA,California,Home,4,No,2025-05-01,649.8,205085.4
C0108,Individual,M,USA,California,Home,4,No,2025-08-01,996.38,281211.11
C0109,Individual,F,USA,California,Investment,5,Yes,2024-01-01,973.52,286269.59
C0109,Individual,F,USA,California,Investment,5,Yes,2024-04-01,1598.95,494106.29
C0109,Individual,F,USA,California,Investment,5,Yes,2024-05-01,1415.9,412499.97
C0109,Individual,F,USA,California,Investment,5,Yes,2024-08-01,743.41,222867.42
C0109,Individual,F,USA,California,Investment,5,Yes,2025-09-01,1697.49,579807.82
C0110,Individual,F,USA,California,Investment,5,Yes,2024-04-01,618.16,165430.28
C0110,Individual,F,USA,California,Investment,5,Yes,2024-05-01,699.31,219752.03
C0110,Individual,F,USA,California,Investment,5,Yes,2024-06-01,610.26,195491.76
C0110,Individual,F,USA,California,Investment,5,Yes,2025-08-01,459.44,137109.06
C0110,Individual,F,USA,California,Investment,5,Yes,2025-08-01,1669.84,487772.33
C0111,Individual,M,USA,Arizona,Home,2,Yes,2024-04-01,892.67,287870.29
C0111,Individual,M,USA,Arizona,Home,2,Yes,2024-09-01,782.25,265467.68
C0111,Individual,M,USA,Arizona,Home,2,Yes,2025-07-01,550.99,169044.97
C0111,Individual,M,USA,Arizona,Home,2,Yes,2025-07-01,1360.96,476038.28
C0112,Individual,F,USA,California,Investment,1,Yes,2024-05-01,1589.6,461908.57
C0112,Individual,F,USA,California,Investment,1,Yes,2024-05-01,656.42,193572.19
C0112,Individual,F,USA,California,Investment,1,Yes,2024-11-01,1869.93,619787.84
C0112,Individual,F,USA,California,Investment,1,Yes,2025-06-01,788.79,266730.8
C0112,Individual,F,USA,California,Investment,1,Yes,2025-12-01,675.19,233142.8
C0113,Individual,M,USA,Utah,Investment,4,No,2024-01-01,756.21,218585.92
C0113,Individual,M,USA,Utah,Investment,4,No,2024-08-01,1403.33,438050.18
C0113,Individual,M,USA,Utah,Investment,4,No,2025-04-01,1849.4,535865.96
C0113,Individual,M,USA,Utah,Investment,4,No,2025-12-01,737.92,221931.4
C0114,Individual,F,USA,California,Home,1,Yes,2024-01-01,829.2,274212.09
C0114,Individual,F,USA,California,Home,1,Yes,2024-12-01,790.05,224595.39
C0114,Individual,F,USA,California,Home,1,Yes,2025-03-01,794.52,243052.59
C0114,Individual,F,USA,California,Home,1,Yes,2025-06-01,1318.01,382143.98
C0115,Individual,F,USA,California,Home,5,No,2024-03-01,1400.95,460001.26
C0115,Individual,F,USA,California,Home,5,No,2024-06-01,1019.7,292246.65
C0115,Individual,F,USA,California,Home,5,No,2024-10-01,1159.2,356687.55
C0115,Individual,F,USA,California,Home,5,No,2025-10-01,1093.92,330019.64
C0115,Individual,F,USA,California,Home,5,No,2025-11-01,1044.69,318399.49
C0116,Individual,F,USA,California,Investment,4,No,2024-01-01,715.54,184000.39
C0116,Individual,F,USA,California,Investment,4,No,2024-04-01,760.39,223972.29
C0116,Individual,F,USA,California,Investment,4,No,2024-04-01,1765.37,516625.88
C0116,Individual,F,USA,California,Investment,4,No,2024-07-01,1061.26,319634.34
C0116,Individual,F,USA,California,Investment,4,No,2024-10-01,695.8,189471.15
C0116,Individual,F,USA,California,Investment,4,No,2024-12-01,1940.69,629574.18
C0116,Individual,F,USA,California,Investment,4,No,2025-07-01,794.52,248422.66
C0116,Individual,F,USA,California,Investment,4,No,2025-10-01,585.57,172889.19
C0117,Individual,M,UK,Scotland,Investment,4,No,2024-03-01,781.07,213942.56
C0117,Individual,M,UK,Scotland,Investment,4,No,2024-06-01,744.01,234370.71
C0117,Individual,M,UK,Scotland,Investment,4,No,2024-08-01,605.21,185644.59
C0117,Individual,M,UK,Scotland,Investment,4,No,2024-08-01,1874.7,571044.62
C0117,Individual,M,UK,Scotland,Investment,4,No,2025-03-01,792.27,289102.68
C0117,Individual,M,UK,Scotland,Investment,4,No,2025-06-01,810.65,221674.47
C0117,Individual,M,UK,Scotland,Investment,4,No,2025-09-01,1610.37,602366.78
C0117,Individual,M,UK,Scotland,Investment,4,No,2025-11-01,1868.01,566409.84
C0118,Individual,F,USA,Oregon,Investment,5,No,2024-07-01,876.79,265237.37
C0118,Individual,F,USA,Oregon,Investment,5,No,2024-08-01,790.05,261884.29
C0118,Individual,F,USA,Oregon,Investment,5,No,2025-01-01,680.57,230154.53
C0118,Individual,F,USA,Oregon,Investment,5,No,2025-02-01,1689.08,461101.0
C0119,Individual,F,USA,California,Home,1,Yes,2024-03-01,1176.0,315288.62
C0119,Individual,F,USA,California,Home,1,Yes,2024-10-01,794.52,241620.48
C0119,Individual,F,USA,California,Home,1,Yes,2024-10-01,1687.92,527627.25
C0119,Individual,F,USA,California,Home,1,Yes,2025-12-01,1938.82,518507.57
C0120,Individual,F,USA,California,Home,4,Yes,2024-05-01,1806.7,577922.22
C0120,Individual,F,USA,California,Home,4,Yes,2024-11-01,794.52,200148.89
